"";"boot";"cols";"Accuracy";"acc_teste";"mean_acc_test"
"33342";8336;2;1;0,45;0,45
"33343";8336;3;1;0,5;0,45
"33344";8336;4;1;0,45;0,45
"33345";8337;1;1;0,5;0,5
"33346";8337;2;1;0,5;0,5
"33347";8337;3;1;0,45;0,5
"33348";8337;4;1;0,55;0,5
"33349";8338;1;1;0,3;0,425
"33350";8338;2;1;0,4;0,425
"33351";8338;3;1;0,45;0,425
"33352";8338;4;1;0,45;0,425
"33353";8339;1;1;0,6;0,575
"33354";8339;2;1;0,55;0,575
"33355";8339;3;1;0,5;0,575
"33356";8339;4;1;0,65;0,575
"33357";8340;1;1;0,15;0,45
"33358";8340;2;1;0,45;0,45
"33359";8340;3;1;0,45;0,45
"33360";8340;4;1;0,45;0,45
"33361";8341;1;1;0,75;0,55
"33362";8341;2;1;0,55;0,55
"33363";8341;3;1;0,5;0,55
"33364";8341;4;1;0,55;0,55
"33365";8342;1;1;0,45;0,5
"33366";8342;2;1;0,5;0,5
"33367";8342;3;1;0,5;0,5
"33368";8342;4;1;0,6;0,5
"33369";8343;1;1;0,4;0,45
"33370";8343;2;1;0,5;0,45
"33371";8343;3;1;0,4;0,45
"33372";8343;4;1;0,5;0,45
"33373";8344;1;1;0,5;0,5
"33374";8344;2;1;0,4;0,5
"33375";8344;3;1;0,5;0,5
"33376";8344;4;1;0,55;0,5
"33377";8345;1;1;0,5;0,525
"33378";8345;2;1;0,5;0,525
"33379";8345;3;1;0,55;0,525
"33380";8345;4;1;0,6;0,525
"33381";8346;1;1;0,7;0,5
"33382";8346;2;1;0,5;0,5
"33383";8346;3;1;0,45;0,5
"33384";8346;4;1;0,5;0,5
"33385";8347;1;1;0,4;0,5
"33386";8347;2;1;0,5;0,5
"33387";8347;3;1;0,5;0,5
"33388";8347;4;1;0,5;0,5
"33389";8348;1;1;0,45;0,5
"33390";8348;2;1;0,45;0,5
"33391";8348;3;1;0,55;0,5
"33392";8348;4;1;0,55;0,5
"33393";8349;1;1;0,25;0,375
"33394";8349;2;1;0,4;0,375
"33395";8349;3;1;0,45;0,375
"33396";8349;4;1;0,35;0,375
"33397";8350;1;1;0,5;0,5
"33398";8350;2;1;0,5;0,5
"33399";8350;3;1;0,4;0,5
"33400";8350;4;1;0,65;0,5
"33401";8351;1;1;0,5;0,5
"33402";8351;2;1;0,5;0,5
"33403";8351;3;1;0,55;0,5
"33404";8351;4;1;0,5;0,5
"33405";8352;1;1;0,3;0,475
"33406";8352;2;1;0,45;0,475
"33407";8352;3;1;0,5;0,475
"33408";8352;4;1;0,5;0,475
"33409";8353;1;1;0,4;0,4
"33410";8353;2;1;0,4;0,4
"33411";8353;3;1;0,5;0,4
"33412";8353;4;1;0,35;0,4
"33413";8354;1;1;0,4;0,5
"33414";8354;2;1;0,45;0,5
"33415";8354;3;1;0,6;0,5
"33416";8354;4;1;0,55;0,5
"33417";8355;1;1;0,6;0,475
"33418";8355;2;1;0,5;0,475
"33419";8355;3;1;0,45;0,475
"33420";8355;4;1;0,45;0,475
"33421";8356;1;1;0,4;0,5
"33422";8356;2;1;0,5;0,5
"33423";8356;3;1;0,5;0,5
"33424";8356;4;1;0,5;0,5
"33425";8357;1;1;0,6;0,55
"33426";8357;2;1;0,5;0,55
"33427";8357;3;1;0,6;0,55
"33428";8357;4;1;0,5;0,55
"33429";8358;1;1;0,55;0,525
"33430";8358;2;1;0,45;0,525
"33431";8358;3;1;0,5;0,525
"33432";8358;4;1;0,55;0,525
"33433";8359;1;1;0,5;0,55
"33434";8359;2;1;0,55;0,55
"33435";8359;3;1;0,6;0,55
"33436";8359;4;1;0,55;0,55
"33437";8360;1;1;0,65;0,475
"33438";8360;2;1;0,4;0,475
"33439";8360;3;1;0,5;0,475
"33440";8360;4;1;0,45;0,475
"33441";8361;1;1;0,35;0,425
"33442";8361;2;1;0,55;0,425
"33443";8361;3;1;0,5;0,425
"33444";8361;4;1;0,35;0,425
"33445";8362;1;1;0,45;0,475
"33446";8362;2;1;0,55;0,475
"33447";8362;3;1;0,4;0,475
"33448";8362;4;1;0,5;0,475
"33449";8363;1;1;0,55;0,525
"33450";8363;2;1;0,5;0,525
"33451";8363;3;1;0,55;0,525
"33452";8363;4;1;0,4;0,525
"33453";8364;1;1;0,35;0,525
"33454";8364;2;1;0,6;0,525
"33455";8364;3;1;0,5;0,525
"33456";8364;4;1;0,55;0,525
"33457";8365;1;1;0,45;0,5
"33458";8365;2;1;0,55;0,5
"33459";8365;3;1;0,6;0,5
"33460";8365;4;1;0,45;0,5
"33461";8366;1;1;0,4;0,35
"33462";8366;2;1;0,35;0,35
"33463";8366;3;1;0,35;0,35
"33464";8366;4;1;0,3;0,35
"33465";8367;1;1;0,5;0,575
"33466";8367;2;1;0,65;0,575
"33467";8367;3;1;0,4;0,575
"33468";8367;4;1;0,7;0,575
"33469";8368;1;1;0,7;0,575
"33470";8368;2;1;0,55;0,575
"33471";8368;3;1;0,55;0,575
"33472";8368;4;1;0,6;0,575
"33473";8369;1;1;0,35;0,45
"33474";8369;2;1;0,45;0,45
"33475";8369;3;1;0,45;0,45
"33476";8369;4;1;0,45;0,45
"33477";8370;1;1;0,4;0,4
"33478";8370;2;1;0,4;0,4
"33479";8370;3;1;0,35;0,4
"33480";8370;4;1;0,45;0,4
"33481";8371;1;1;0,5;0,5
"33482";8371;2;1;0,5;0,5
"33483";8371;3;1;0,45;0,5
"33484";8371;4;1;0,5;0,5
"33485";8372;1;1;0,5;0,5
"33486";8372;2;1;0,5;0,5
"33487";8372;3;1;0,55;0,5
"33488";8372;4;1;0,5;0,5
"33489";8373;1;1;0,5;0,5
"33490";8373;2;1;0,6;0,5
"33491";8373;3;1;0,5;0,5
"33492";8373;4;1;0,45;0,5
"33493";8374;1;1;0,5;0,475
"33494";8374;2;1;0,4;0,475
"33495";8374;3;1;0,45;0,475
"33496";8374;4;1;0,5;0,475
"33497";8375;1;1;0,65;0,525
"33498";8375;2;1;0,55;0,525
"33499";8375;3;1;0,5;0,525
"33500";8375;4;1;0,5;0,525
"33501";8376;1;1;0,6;0,575
"33502";8376;2;1;0,45;0,575
"33503";8376;3;1;0,6;0,575
"33504";8376;4;1;0,55;0,575
"33505";8377;1;1;0,35;0,475
"33506";8377;2;1;0,4;0,475
"33507";8377;3;1;0,55;0,475
"33508";8377;4;1;0,65;0,475
"33509";8378;1;1;0,45;0,525
"33510";8378;2;1;0,45;0,525
"33511";8378;3;1;0,6;0,525
"33512";8378;4;1;0,65;0,525
"33513";8379;1;1;0,5;0,5
"33514";8379;2;1;0,5;0,5
"33515";8379;3;1;0,5;0,5
"33516";8379;4;1;0,6;0,5
"33517";8380;1;1;0,55;0,575
"33518";8380;2;1;0,6;0,575
"33519";8380;3;1;0,55;0,575
"33520";8380;4;1;0,6;0,575
"33521";8381;1;1;0,35;0,4
"33522";8381;2;1;0,5;0,4
"33523";8381;3;1;0,4;0,4
"33524";8381;4;1;0,4;0,4
"33525";8382;1;1;0,45;0,45
"33526";8382;2;1;0,5;0,45
"33527";8382;3;1;0,45;0,45
"33528";8382;4;1;0,4;0,45
"33529";8383;1;1;0,6;0,55
"33530";8383;2;1;0,5;0,55
"33531";8383;3;1;0,6;0,55
"33532";8383;4;1;0,5;0,55
"33533";8384;1;1;0,65;0,475
"33534";8384;2;1;0,45;0,475
"33535";8384;3;1;0,45;0,475
"33536";8384;4;1;0,5;0,475
"33537";8385;1;1;0,4;0,45
"33538";8385;2;1;0,4;0,45
"33539";8385;3;1;0,5;0,45
"33540";8385;4;1;0,55;0,45
"33541";8386;1;1;0,6;0,55
"33542";8386;2;1;0,45;0,55
"33543";8386;3;1;0,65;0,55
"33544";8386;4;1;0,5;0,55
"33545";8387;1;1;0,5;0,5
"33546";8387;2;1;0,5;0,5
"33547";8387;3;1;0,45;0,5
"33548";8387;4;1;0,5;0,5
"33549";8388;1;1;0,45;0,425
"33550";8388;2;1;0,4;0,425
"33551";8388;3;1;0,5;0,425
"33552";8388;4;1;0,4;0,425
"33553";8389;1;1;0,35;0,575
"33554";8389;2;1;0,55;0,575
"33555";8389;3;1;0,6;0,575
"33556";8389;4;1;0,75;0,575
"33557";8390;1;1;0,65;0,6
"33558";8390;2;1;0,55;0,6
"33559";8390;3;1;0,5;0,6
"33560";8390;4;1;0,65;0,6
"33561";8391;1;1;0,3;0,375
"33562";8391;2;1;0,35;0,375
"33563";8391;3;1;0,5;0,375
"33564";8391;4;1;0,4;0,375
"33565";8392;1;1;0,55;0,5
"33566";8392;2;1;0,65;0,5
"33567";8392;3;1;0,45;0,5
"33568";8392;4;1;0,4;0,5
"33569";8393;1;1;0,5;0,5
"33570";8393;2;1;0,55;0,5
"33571";8393;3;1;0,45;0,5
"33572";8393;4;1;0,5;0,5
"33573";8394;1;1;0,55;0,625
"33574";8394;2;1;0,45;0,625
"33575";8394;3;1;0,7;0,625
"33576";8394;4;1;0,8;0,625
"33577";8395;1;1;0,5;0,525
"33578";8395;2;1;0,55;0,525
"33579";8395;3;1;0,45;0,525
"33580";8395;4;1;0,6;0,525
"33581";8396;1;1;0,3;0,425
"33582";8396;2;1;0,4;0,425
"33583";8396;3;1;0,45;0,425
"33584";8396;4;1;0,5;0,425
"33585";8397;1;1;0,6;0,575
"33586";8397;2;1;0,55;0,575
"33587";8397;3;1;0,5;0,575
"33588";8397;4;1;0,6;0,575
"33589";8398;1;1;0,65;0,575
"33590";8398;2;1;0,55;0,575
"33591";8398;3;1;0,6;0,575
"33592";8398;4;1;0,45;0,575
"33593";8399;1;1;0,45;0,45
"33594";8399;2;1;0,45;0,45
"33595";8399;3;1;0,5;0,45
"33596";8399;4;1;0,45;0,45
"33597";8400;1;1;0,45;0,45
"33598";8400;2;1;0,4;0,45
"33599";8400;3;1;0,45;0,45
"33600";8400;4;1;0,55;0,45
"33601";8401;1;1;0,5;0,5
"33602";8401;2;1;0,5;0,5
"33603";8401;3;1;0,5;0,5
"33604";8401;4;1;0,65;0,5
"33605";8402;1;1;0,65;0,6
"33606";8402;2;1;0,5;0,6
"33607";8402;3;1;0,7;0,6
"33608";8402;4;1;0,55;0,6
"33609";8403;1;1;0,65;0,55
"33610";8403;2;1;0,5;0,55
"33611";8403;3;1;0,6;0,55
"33612";8403;4;1;0,5;0,55
"33613";8404;1;1;0,5;0,525
"33614";8404;2;1;0,45;0,525
"33615";8404;3;1;0,55;0,525
"33616";8404;4;1;0,6;0,525
"33617";8405;1;1;0,55;0,525
"33618";8405;2;1;0,45;0,525
"33619";8405;3;1;0,6;0,525
"33620";8405;4;1;0,5;0,525
"33621";8406;1;1;0,35;0,425
"33622";8406;2;1;0,45;0,425
"33623";8406;3;1;0,4;0,425
"33624";8406;4;1;0,5;0,425
"33625";8407;1;1;0,45;0,55
"33626";8407;2;1;0,55;0,55
"33627";8407;3;1;0,55;0,55
"33628";8407;4;1;0,55;0,55
"33629";8408;1;1;0,6;0,575
"33630";8408;2;1;0,6;0,575
"33631";8408;3;1;0,55;0,575
"33632";8408;4;1;0,5;0,575
"33633";8409;1;1;0,5;0,525
"33634";8409;2;1;0,5;0,525
"33635";8409;3;1;0,55;0,525
"33636";8409;4;1;0,6;0,525
"33637";8410;1;1;0,45;0,475
"33638";8410;2;1;0,45;0,475
"33639";8410;3;1;0,5;0,475
"33640";8410;4;1;0,5;0,475
"33641";8411;1;1;0,5;0,5
"33642";8411;2;1;0,5;0,5
"33643";8411;3;1;0,45;0,5
"33644";8411;4;1;0,55;0,5
"33645";8412;1;1;0,5;0,55
"33646";8412;2;1;0,55;0,55
"33647";8412;3;1;0,55;0,55
"33648";8412;4;1;0,7;0,55
"33649";8413;1;1;0,35;0,4
"33650";8413;2;1;0,55;0,4
"33651";8413;3;1;0,45;0,4
"33652";8413;4;1;0,3;0,4
"33653";8414;1;1;0,3;0,475
"33654";8414;2;1;0,5;0,475
"33655";8414;3;1;0,5;0,475
"33656";8414;4;1;0,45;0,475
"33657";8415;1;1;0,5;0,475
"33658";8415;2;1;0,45;0,475
"33659";8415;3;1;0,45;0,475
"33660";8415;4;1;0,55;0,475
"33661";8416;1;1;0,3;0,375
"33662";8416;2;1;0,5;0,375
"33663";8416;3;1;0,4;0,375
"33664";8416;4;1;0,35;0,375
"33665";8417;1;1;0,4;0,475
"33666";8417;2;1;0,5;0,475
"33667";8417;3;1;0,55;0,475
"33668";8417;4;1;0,45;0,475
"33669";8418;1;1;0,5;0,5
"33670";8418;2;1;0,5;0,5
"33671";8418;3;1;0,5;0,5
"33672";8418;4;1;0,5;0,5
"33673";8419;1;1;0,45;0,45
"33674";8419;2;1;0,45;0,45
"33675";8419;3;1;0,45;0,45
"33676";8419;4;1;0,45;0,45
"33677";8420;1;1;0,75;0,625
"33678";8420;2;1;0,5;0,625
"33679";8420;3;1;0,65;0,625
"33680";8420;4;1;0,6;0,625
"33681";8421;1;1;0,5;0,525
"33682";8421;2;1;0,5;0,525
"33683";8421;3;1;0,55;0,525
"33684";8421;4;1;0,55;0,525
"33685";8422;1;1;0,35;0,55
"33686";8422;2;1;0,45;0,55
"33687";8422;3;1;0,65;0,55
"33688";8422;4;1;0,7;0,55
"33689";8423;1;1;0,65;0,525
"33690";8423;2;1;0,5;0,525
"33691";8423;3;1;0,5;0,525
"33692";8423;4;1;0,55;0,525
"33693";8424;1;1;0,4;0,5
"33694";8424;2;1;0,55;0,5
"33695";8424;3;1;0,5;0,5
"33696";8424;4;1;0,5;0,5
"33697";8425;1;1;0,65;0,45
"33698";8425;2;1;0,5;0,45
"33699";8425;3;1;0,35;0,45
"33700";8425;4;1;0,4;0,45
"33701";8426;1;1;0,55;0,5
"33702";8426;2;1;0,4;0,5
"33703";8426;3;1;0,5;0,5
"33704";8426;4;1;0,5;0,5
"33705";8427;1;1;0,45;0,475
"33706";8427;2;1;0,5;0,475
"33707";8427;3;1;0,4;0,475
"33708";8427;4;1;0,55;0,475
"33709";8428;1;1;0,3;0,5
"33710";8428;2;1;0,45;0,5
"33711";8428;3;1;0,55;0,5
"33712";8428;4;1;0,55;0,5
"33713";8429;1;1;0,65;0,525
"33714";8429;2;1;0,5;0,525
"33715";8429;3;1;0,45;0,525
"33716";8429;4;1;0,55;0,525
"33717";8430;1;1;0,55;0,55
"33718";8430;2;1;0,45;0,55
"33719";8430;3;1;0,55;0,55
"33720";8430;4;1;0,55;0,55
"33721";8431;1;1;0,45;0,45
"33722";8431;2;1;0,45;0,45
"33723";8431;3;1;0,45;0,45
"33724";8431;4;1;0,75;0,45
"33725";8432;1;1;0,55;0,575
"33726";8432;2;1;0,5;0,575
"33727";8432;3;1;0,65;0,575
"33728";8432;4;1;0,6;0,575
"33729";8433;1;1;0,55;0,55
"33730";8433;2;1;0,55;0,55
"33731";8433;3;1;0,55;0,55
"33732";8433;4;1;0,55;0,55
"33733";8434;1;1;0,3;0,525
"33734";8434;2;1;0,5;0,525
"33735";8434;3;1;0,55;0,525
"33736";8434;4;1;0,6;0,525
"33737";8435;1;1;0,45;0,45
"33738";8435;2;1;0,5;0,45
"33739";8435;3;1;0,45;0,45
"33740";8435;4;1;0,45;0,45
"33741";8436;1;1;0,5;0,525
"33742";8436;2;1;0,5;0,525
"33743";8436;3;1;0,65;0,525
"33744";8436;4;1;0,55;0,525
"33745";8437;1;1;0,6;0,5
"33746";8437;2;1;0,5;0,5
"33747";8437;3;1;0,5;0,5
"33748";8437;4;1;0,45;0,5
"33749";8438;1;1;0,6;0,55
"33750";8438;2;1;0,6;0,55
"33751";8438;3;1;0,4;0,55
"33752";8438;4;1;0,5;0,55
"33753";8439;1;1;0,45;0,475
"33754";8439;2;1;0,5;0,475
"33755";8439;3;1;0,4;0,475
"33756";8439;4;1;0,5;0,475
"33757";8440;1;1;0,55;0,575
"33758";8440;2;1;0,6;0,575
"33759";8440;3;1;0,6;0,575
"33760";8440;4;1;0,45;0,575
"33761";8441;1;1;0,35;0,475
"33762";8441;2;1;0,5;0,475
"33763";8441;3;1;0,5;0,475
"33764";8441;4;1;0,45;0,475
"33765";8442;1;1;0,5;0,5
"33766";8442;2;1;0,45;0,5
"33767";8442;3;1;0,6;0,5
"33768";8442;4;1;0,5;0,5
"33769";8443;1;1;0,65;0,6
"33770";8443;2;1;0,55;0,6
"33771";8443;3;1;0,45;0,6
"33772";8443;4;1;0,75;0,6
"33773";8444;1;1;0,4;0,525
"33774";8444;2;1;0,55;0,525
"33775";8444;3;1;0,55;0,525
"33776";8444;4;1;0,5;0,525
"33777";8445;1;1;0,45;0,475
"33778";8445;2;1;0,5;0,475
"33779";8445;3;1;0,55;0,475
"33780";8445;4;1;0,4;0,475
"33781";8446;1;1;0,5;0,5
"33782";8446;2;1;0,5;0,5
"33783";8446;3;1;0,5;0,5
"33784";8446;4;1;0,55;0,5
"33785";8447;1;1;0,5;0,525
"33786";8447;2;1;0,55;0,525
"33787";8447;3;1;0,6;0,525
"33788";8447;4;1;0,5;0,525
"33789";8448;1;1;0,55;0,525
"33790";8448;2;1;0,6;0,525
"33791";8448;3;1;0,5;0,525
"33792";8448;4;1;0,5;0,525
"33793";8449;1;1;0,6;0,475
"33794";8449;2;1;0,45;0,475
"33795";8449;3;1;0,45;0,475
"33796";8449;4;1;0,5;0,475
"33797";8450;1;1;0,55;0,55
"33798";8450;2;1;0,5;0,55
"33799";8450;3;1;0,65;0,55
"33800";8450;4;1;0,55;0,55
"33801";8451;1;1;0,45;0,475
"33802";8451;2;1;0,5;0,475
"33803";8451;3;1;0,5;0,475
"33804";8451;4;1;0,45;0,475
"33805";8452;1;1;0,35;0,525
"33806";8452;2;1;0,5;0,525
"33807";8452;3;1;0,55;0,525
"33808";8452;4;1;0,6;0,525
"33809";8453;1;1;0,55;0,55
"33810";8453;2;1;0,55;0,55
"33811";8453;3;1;0,45;0,55
"33812";8453;4;1;0,6;0,55
"33813";8454;1;1;0,35;0,5
"33814";8454;2;1;0,45;0,5
"33815";8454;3;1;0,6;0,5
"33816";8454;4;1;0,55;0,5
"33817";8455;1;1;0,55;0,525
"33818";8455;2;1;0,45;0,525
"33819";8455;3;1;0,5;0,525
"33820";8455;4;1;0,55;0,525
"33821";8456;1;1;0,25;0,475
"33822";8456;2;1;0,5;0,475
"33823";8456;3;1;0,45;0,475
"33824";8456;4;1;0,5;0,475
"33825";8457;1;1;0,45;0,475
"33826";8457;2;1;0,5;0,475
"33827";8457;3;1;0,45;0,475
"33828";8457;4;1;0,6;0,475
"33829";8458;1;1;0,55;0,475
"33830";8458;2;1;0,45;0,475
"33831";8458;3;1;0,5;0,475
"33832";8458;4;1;0,4;0,475
"33833";8459;1;1;0,45;0,475
"33834";8459;2;1;0,45;0,475
"33835";8459;3;1;0,55;0,475
"33836";8459;4;1;0,5;0,475
"33837";8460;1;1;0,5;0,525
"33838";8460;2;1;0,5;0,525
"33839";8460;3;1;0,65;0,525
"33840";8460;4;1;0,55;0,525
"33841";8461;1;1;0,6;0,55
"33842";8461;2;1;0,45;0,55
"33843";8461;3;1;0,6;0,55
"33844";8461;4;1;0,5;0,55
"33845";8462;1;1;0,35;0,5
"33846";8462;2;1;0,5;0,5
"33847";8462;3;1;0,6;0,5
"33848";8462;4;1;0,5;0,5
"33849";8463;1;1;0,35;0,5
"33850";8463;2;1;0,5;0,5
"33851";8463;3;1;0,5;0,5
"33852";8463;4;1;0,5;0,5
"33853";8464;1;1;0,45;0,475
"33854";8464;2;1;0,45;0,475
"33855";8464;3;1;0,5;0,475
"33856";8464;4;1;0,5;0,475
"33857";8465;1;1;0,5;0,45
"33858";8465;2;1;0,45;0,45
"33859";8465;3;1;0,35;0,45
"33860";8465;4;1;0,45;0,45
"33861";8466;1;1;0,4;0,45
"33862";8466;2;1;0,5;0,45
"33863";8466;3;1;0,6;0,45
"33864";8466;4;1;0,4;0,45
"33865";8467;1;1;0,6;0,45
"33866";8467;2;1;0,4;0,45
"33867";8467;3;1;0,5;0,45
"33868";8467;4;1;0,4;0,45
"33869";8468;1;1;0,4;0,55
"33870";8468;2;1;0,5;0,55
"33871";8468;3;1;0,6;0,55
"33872";8468;4;1;0,7;0,55
"33873";8469;1;1;0,55;0,5
"33874";8469;2;1;0,45;0,5
"33875";8469;3;1;0,45;0,5
"33876";8469;4;1;0,55;0,5
"33877";8470;1;1;0,45;0,475
"33878";8470;2;1;0,3;0,475
"33879";8470;3;1;0,5;0,475
"33880";8470;4;1;0,6;0,475
"33881";8471;1;1;0,5;0,45
"33882";8471;2;1;0,4;0,45
"33883";8471;3;1;0,55;0,45
"33884";8471;4;1;0,4;0,45
"33885";8472;1;1;0,25;0,475
"33886";8472;2;1;0,45;0,475
"33887";8472;3;1;0,5;0,475
"33888";8472;4;1;0,5;0,475
"33889";8473;1;1;0,6;0,575
"33890";8473;2;1;0,55;0,575
"33891";8473;3;1;0,5;0,575
"33892";8473;4;1;0,6;0,575
"33893";8474;1;1;0,3;0,45
"33894";8474;2;1;0,5;0,45
"33895";8474;3;1;0,45;0,45
"33896";8474;4;1;0,45;0,45
"33897";8475;1;1;0,55;0,525
"33898";8475;2;1;0,5;0,525
"33899";8475;3;1;0,45;0,525
"33900";8475;4;1;0,6;0,525
"33901";8476;1;1;0,5;0,5
"33902";8476;2;1;0,5;0,5
"33903";8476;3;1;0,5;0,5
"33904";8476;4;1;0,45;0,5
"33905";8477;1;1;0,45;0,475
"33906";8477;2;1;0,55;0,475
"33907";8477;3;1;0,45;0,475
"33908";8477;4;1;0,5;0,475
"33909";8478;1;1;0,55;0,45
"33910";8478;2;1;0,5;0,45
"33911";8478;3;1;0,4;0,45
"33912";8478;4;1;0,35;0,45
"33913";8479;1;1;0,6;0,525
"33914";8479;2;1;0,45;0,525
"33915";8479;3;1;0,55;0,525
"33916";8479;4;1;0,5;0,525
"33917";8480;1;1;0,45;0,6
"33918";8480;2;1;0,55;0,6
"33919";8480;3;1;0,65;0,6
"33920";8480;4;1;0,65;0,6
"33921";8481;1;1;0,3;0,425
"33922";8481;2;1;0,4;0,425
"33923";8481;3;1;0,45;0,425
"33924";8481;4;1;0,45;0,425
"33925";8482;1;1;0,45;0,4
"33926";8482;2;1;0,35;0,4
"33927";8482;3;1;0,6;0,4
"33928";8482;4;1;0,35;0,4
"33929";8483;1;1;0,65;0,6
"33930";8483;2;1;0,4;0,6
"33931";8483;3;1;0,6;0,6
"33932";8483;4;1;0,6;0,6
"33933";8484;1;1;0,45;0,45
"33934";8484;2;1;0,4;0,45
"33935";8484;3;1;0,5;0,45
"33936";8484;4;1;0,45;0,45
"33937";8485;1;1;0,55;0,525
"33938";8485;2;1;0,5;0,525
"33939";8485;3;1;0,45;0,525
"33940";8485;4;1;0,6;0,525
"33941";8486;1;1;0,45;0,5
"33942";8486;2;1;0,4;0,5
"33943";8486;3;1;0,65;0,5
"33944";8486;4;1;0,55;0,5
"33945";8487;1;1;0,4;0,5
"33946";8487;2;1;0,5;0,5
"33947";8487;3;1;0,5;0,5
"33948";8487;4;1;0,5;0,5
"33949";8488;1;1;0,6;0,525
"33950";8488;2;1;0,45;0,525
"33951";8488;3;1;0,45;0,525
"33952";8488;4;1;0,75;0,525
"33953";8489;1;1;0,4;0,475
"33954";8489;2;1;0,55;0,475
"33955";8489;3;1;0,5;0,475
"33956";8489;4;1;0,45;0,475
"33957";8490;1;1;0,6;0,6
"33958";8490;2;1;0,6;0,6
"33959";8490;3;1;0,5;0,6
"33960";8490;4;1;0,6;0,6
"33961";8491;1;1;0,75;0,675
"33962";8491;2;1;0,5;0,675
"33963";8491;3;1;0,7;0,675
"33964";8491;4;1;0,65;0,675
"33965";8492;1;1;0,55;0,525
"33966";8492;2;1;0,5;0,525
"33967";8492;3;1;0,5;0,525
"33968";8492;4;1;0,65;0,525
"33969";8493;1;1;0,75;0,5
"33970";8493;2;1;0,5;0,5
"33971";8493;3;1;0,45;0,5
"33972";8493;4;1;0,5;0,5
"33973";8494;1;1;0,65;0,5
"33974";8494;2;1;0,45;0,5
"33975";8494;3;1;0,5;0,5
"33976";8494;4;1;0,5;0,5
"33977";8495;1;1;0,6;0,6
"33978";8495;2;1;0,55;0,6
"33979";8495;3;1;0,65;0,6
"33980";8495;4;1;0,6;0,6
"33981";8496;1;1;0,5;0,5
"33982";8496;2;1;0,45;0,5
"33983";8496;3;1;0,55;0,5
"33984";8496;4;1;0,5;0,5
"33985";8497;1;1;0,25;0,45
"33986";8497;2;1;0,55;0,45
"33987";8497;3;1;0,45;0,45
"33988";8497;4;1;0,45;0,45
"33989";8498;1;1;0,25;0,5
"33990";8498;2;1;0,5;0,5
"33991";8498;3;1;0,6;0,5
"33992";8498;4;1;0,5;0,5
"33993";8499;1;1;0,65;0,575
"33994";8499;2;1;0,45;0,575
"33995";8499;3;1;0,5;0,575
"33996";8499;4;1;0,7;0,575
"33997";8500;1;1;0,6;0,575
"33998";8500;2;1;0,65;0,575
"33999";8500;3;1;0,5;0,575
"34000";8500;4;1;0,55;0,575
"34001";8501;1;1;0,65;0,525
"34002";8501;2;1;0,45;0,525
"34003";8501;3;1;0,4;0,525
"34004";8501;4;1;0,6;0,525
"34005";8502;1;1;0,7;0,575
"34006";8502;2;1;0,55;0,575
"34007";8502;3;1;0,6;0,575
"34008";8502;4;1;0,55;0,575
"34009";8503;1;1;0,6;0,525
"34010";8503;2;1;0,5;0,525
"34011";8503;3;1;0,55;0,525
"34012";8503;4;1;0,45;0,525
"34013";8504;1;1;0,75;0,6
"34014";8504;2;1;0,45;0,6
"34015";8504;3;1;0,55;0,6
"34016";8504;4;1;0,65;0,6
"34017";8505;1;1;0,6;0,5
"34018";8505;2;1;0,5;0,5
"34019";8505;3;1;0,4;0,5
"34020";8505;4;1;0,5;0,5
"34021";8506;1;1;0,4;0,45
"34022";8506;2;1;0,45;0,45
"34023";8506;3;1;0,55;0,45
"34024";8506;4;1;0,45;0,45
"34025";8507;1;1;0,6;0,5
"34026";8507;2;1;0,5;0,5
"34027";8507;3;1;0,5;0,5
"34028";8507;4;1;0,5;0,5
"34029";8508;1;1;0,4;0,525
"34030";8508;2;1;0,5;0,525
"34031";8508;3;1;0,65;0,525
"34032";8508;4;1;0,55;0,525
"34033";8509;1;1;0,45;0,525
"34034";8509;2;1;0,5;0,525
"34035";8509;3;1;0,55;0,525
"34036";8509;4;1;0,65;0,525
"34037";8510;1;1;0,55;0,5
"34038";8510;2;1;0,5;0,5
"34039";8510;3;1;0,4;0,5
"34040";8510;4;1;0,5;0,5
"34041";8511;1;1;0,3;0,5
"34042";8511;2;1;0,5;0,5
"34043";8511;3;1;0,5;0,5
"34044";8511;4;1;0,5;0,5
"34045";8512;1;1;0,45;0,425
"34046";8512;2;1;0,35;0,425
"34047";8512;3;1;0,45;0,425
"34048";8512;4;1;0,4;0,425
"34049";8513;1;1;0,85;0,6
"34050";8513;2;1;0,55;0,6
"34051";8513;3;1;0,55;0,6
"34052";8513;4;1;0,65;0,6
"34053";8514;1;1;0,5;0,5
"34054";8514;2;1;0,5;0,5
"34055";8514;3;1;0,4;0,5
"34056";8514;4;1;0,55;0,5
"34057";8515;1;1;0,45;0,45
"34058";8515;2;1;0,45;0,45
"34059";8515;3;1;0,4;0,45
"34060";8515;4;1;0,5;0,45
"34061";8516;1;1;0,5;0,525
"34062";8516;2;1;0,55;0,525
"34063";8516;3;1;0,55;0,525
"34064";8516;4;1;0,5;0,525
"34065";8517;1;1;0,5;0,525
"34066";8517;2;1;0,5;0,525
"34067";8517;3;1;0,55;0,525
"34068";8517;4;1;0,55;0,525
"34069";8518;1;1;0,9;0,525
"34070";8518;2;1;0,5;0,525
"34071";8518;3;1;0,55;0,525
"34072";8518;4;1;0,5;0,525
"34073";8519;1;1;0,75;0,55
"34074";8519;2;1;0,55;0,55
"34075";8519;3;1;0,55;0,55
"34076";8519;4;1;0,5;0,55
