"";"LHS";"RHS";"support";"confidence";"coverage";"lift";"count"
"446";" Pde4dip=[3.45e+03,6.6e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"447";" Hectd4=[5.32e+03,7.08e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"448";" Fech=[6.44e+03,8.46e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"449";" Hectd4=[5.32e+03,7.08e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"450";" Ldb3=[1.58e+03,3.53e+03]";" Hectd4=[5.32e+03,7.08e+03]";0,5;1;0,5;2;2
"451";" Alas2=[4.85e+03,6.54e+03]";" Igfbp4=[2.15e+04,2.61e+04]";0,5;1;0,5;2;2
"452";" Igfbp4=[2.15e+04,2.61e+04]";" Alas2=[4.85e+03,6.54e+03]";0,5;1;0,5;2;2
"453";" Alas2=[4.85e+03,6.54e+03]";" Itm2b=[8.14e+03,8.91e+03]";0,5;1;0,5;2;2
"454";" Itm2b=[8.14e+03,8.91e+03]";" Alas2=[4.85e+03,6.54e+03]";0,5;1;0,5;2;2
"455";" Alas2=[4.85e+03,6.54e+03]";" Mpo=[2.61e+03,3.03e+03]";0,5;1;0,5;2;2
"456";" Mpo=[2.61e+03,3.03e+03]";" Alas2=[4.85e+03,6.54e+03]";0,5;1;0,5;2;2
"457";" Epb41=[7.03e+03,8.22e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"458";" Actn3=[3.21e+03,7.9e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"459";" Epb41=[7.03e+03,8.22e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"460";" Atp2a1=[1.6e+04,3.59e+04]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"461";" Epb41=[7.03e+03,8.22e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"462";" Acta1=[1.47e+04,3.34e+04]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"463";" Epb41=[7.03e+03,8.22e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"464";" Pkm=[3.22e+03,3.94e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"465";" Epb41=[7.03e+03,8.22e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"466";" Hemgn=[4.2e+03,5.12e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"467";" Epb41=[7.03e+03,8.22e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"468";" Myh2=[1.7e+03,4.58e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"469";" Epb41=[7.03e+03,8.22e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"470";" Myot=[1.38e+03,3.74e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"471";" Epb41=[7.03e+03,8.22e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"472";" Des=[1.51e+03,3.57e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"473";" Epb41=[7.03e+03,8.22e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"474";" Pde4dip=[3.45e+03,6.6e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"475";" Epb41=[7.03e+03,8.22e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"476";" Fech=[6.44e+03,8.46e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"477";" Epb41=[7.03e+03,8.22e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"478";" Ldb3=[1.58e+03,3.53e+03]";" Epb41=[7.03e+03,8.22e+03]";0,5;1;0,5;2;2
"479";" Actn3=[3.21e+03,7.9e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"480";" Atp2a1=[1.6e+04,3.59e+04]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"481";" Actn3=[3.21e+03,7.9e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"482";" Acta1=[1.47e+04,3.34e+04]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"483";" Actn3=[3.21e+03,7.9e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"484";" Pkm=[3.22e+03,3.94e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"485";" Actn3=[3.21e+03,7.9e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"486";" Hemgn=[4.2e+03,5.12e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"487";" Actn3=[3.21e+03,7.9e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"488";" Myh2=[1.7e+03,4.58e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"489";" Actn3=[3.21e+03,7.9e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"490";" Myot=[1.38e+03,3.74e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"491";" Actn3=[3.21e+03,7.9e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"492";" Des=[1.51e+03,3.57e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"493";" Actn3=[3.21e+03,7.9e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"494";" Pde4dip=[3.45e+03,6.6e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"495";" Actn3=[3.21e+03,7.9e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"496";" Fech=[6.44e+03,8.46e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"497";" Actn3=[3.21e+03,7.9e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"498";" Ldb3=[1.58e+03,3.53e+03]";" Actn3=[3.21e+03,7.9e+03]";0,5;1;0,5;2;2
"499";" Igfbp4=[2.15e+04,2.61e+04]";" Itm2b=[8.14e+03,8.91e+03]";0,5;1;0,5;2;2
"500";" Itm2b=[8.14e+03,8.91e+03]";" Igfbp4=[2.15e+04,2.61e+04]";0,5;1;0,5;2;2
"501";" Igfbp4=[2.15e+04,2.61e+04]";" Mpo=[2.61e+03,3.03e+03]";0,5;1;0,5;2;2
"502";" Mpo=[2.61e+03,3.03e+03]";" Igfbp4=[2.15e+04,2.61e+04]";0,5;1;0,5;2;2
"503";" Itm2b=[8.14e+03,8.91e+03]";" Mpo=[2.61e+03,3.03e+03]";0,5;1;0,5;2;2
"504";" Mpo=[2.61e+03,3.03e+03]";" Itm2b=[8.14e+03,8.91e+03]";0,5;1;0,5;2;2
"505";" Atp2a1=[1.6e+04,3.59e+04]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"506";" Acta1=[1.47e+04,3.34e+04]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"507";" Atp2a1=[1.6e+04,3.59e+04]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"508";" Pkm=[3.22e+03,3.94e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"509";" Atp2a1=[1.6e+04,3.59e+04]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"510";" Hemgn=[4.2e+03,5.12e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"511";" Atp2a1=[1.6e+04,3.59e+04]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"512";" Myh2=[1.7e+03,4.58e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"513";" Atp2a1=[1.6e+04,3.59e+04]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"514";" Myot=[1.38e+03,3.74e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"515";" Atp2a1=[1.6e+04,3.59e+04]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"516";" Des=[1.51e+03,3.57e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"517";" Atp2a1=[1.6e+04,3.59e+04]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"518";" Pde4dip=[3.45e+03,6.6e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"519";" Atp2a1=[1.6e+04,3.59e+04]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"520";" Fech=[6.44e+03,8.46e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"521";" Atp2a1=[1.6e+04,3.59e+04]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"522";" Ldb3=[1.58e+03,3.53e+03]";" Atp2a1=[1.6e+04,3.59e+04]";0,5;1;0,5;2;2
"523";" Acta1=[1.47e+04,3.34e+04]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"524";" Pkm=[3.22e+03,3.94e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"525";" Acta1=[1.47e+04,3.34e+04]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"526";" Hemgn=[4.2e+03,5.12e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"527";" Acta1=[1.47e+04,3.34e+04]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"528";" Myh2=[1.7e+03,4.58e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"529";" Acta1=[1.47e+04,3.34e+04]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"530";" Myot=[1.38e+03,3.74e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"531";" Acta1=[1.47e+04,3.34e+04]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"532";" Des=[1.51e+03,3.57e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"533";" Acta1=[1.47e+04,3.34e+04]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"534";" Pde4dip=[3.45e+03,6.6e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"535";" Acta1=[1.47e+04,3.34e+04]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"536";" Fech=[6.44e+03,8.46e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"537";" Acta1=[1.47e+04,3.34e+04]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"538";" Ldb3=[1.58e+03,3.53e+03]";" Acta1=[1.47e+04,3.34e+04]";0,5;1;0,5;2;2
"539";" Pkm=[3.22e+03,3.94e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"540";" Hemgn=[4.2e+03,5.12e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"541";" Pkm=[3.22e+03,3.94e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"542";" Myh2=[1.7e+03,4.58e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"543";" Pkm=[3.22e+03,3.94e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"544";" Myot=[1.38e+03,3.74e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"545";" Pkm=[3.22e+03,3.94e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"546";" Des=[1.51e+03,3.57e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"547";" Pkm=[3.22e+03,3.94e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"548";" Pde4dip=[3.45e+03,6.6e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"549";" Pkm=[3.22e+03,3.94e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"550";" Fech=[6.44e+03,8.46e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"551";" Pkm=[3.22e+03,3.94e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"552";" Ldb3=[1.58e+03,3.53e+03]";" Pkm=[3.22e+03,3.94e+03]";0,5;1;0,5;2;2
"553";" Hemgn=[4.2e+03,5.12e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"554";" Myh2=[1.7e+03,4.58e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"555";" Hemgn=[4.2e+03,5.12e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"556";" Myot=[1.38e+03,3.74e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"557";" Hemgn=[4.2e+03,5.12e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"558";" Des=[1.51e+03,3.57e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"559";" Hemgn=[4.2e+03,5.12e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"560";" Pde4dip=[3.45e+03,6.6e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"561";" Hemgn=[4.2e+03,5.12e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"562";" Fech=[6.44e+03,8.46e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"563";" Hemgn=[4.2e+03,5.12e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"564";" Ldb3=[1.58e+03,3.53e+03]";" Hemgn=[4.2e+03,5.12e+03]";0,5;1;0,5;2;2
"565";" Myh2=[1.7e+03,4.58e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"566";" Myot=[1.38e+03,3.74e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"567";" Myh2=[1.7e+03,4.58e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"568";" Des=[1.51e+03,3.57e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"569";" Myh2=[1.7e+03,4.58e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"570";" Pde4dip=[3.45e+03,6.6e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"571";" Myh2=[1.7e+03,4.58e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"572";" Fech=[6.44e+03,8.46e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"573";" Myh2=[1.7e+03,4.58e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"574";" Ldb3=[1.58e+03,3.53e+03]";" Myh2=[1.7e+03,4.58e+03]";0,5;1;0,5;2;2
"575";" Hsp90ab1=[9.86e+03,1.04e+04]";" Scd1=[3.49e+04,3.6e+04]";0,5;1;0,5;2;2
"576";" Scd1=[3.49e+04,3.6e+04]";" Hsp90ab1=[9.86e+03,1.04e+04]";0,5;1;0,5;2;2
"577";" Myot=[1.38e+03,3.74e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"578";" Des=[1.51e+03,3.57e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"579";" Myot=[1.38e+03,3.74e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"580";" Pde4dip=[3.45e+03,6.6e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"581";" Myot=[1.38e+03,3.74e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"582";" Fech=[6.44e+03,8.46e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"583";" Myot=[1.38e+03,3.74e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"584";" Ldb3=[1.58e+03,3.53e+03]";" Myot=[1.38e+03,3.74e+03]";0,5;1;0,5;2;2
"585";" Des=[1.51e+03,3.57e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"586";" Pde4dip=[3.45e+03,6.6e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"587";" Des=[1.51e+03,3.57e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"588";" Fech=[6.44e+03,8.46e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"589";" Des=[1.51e+03,3.57e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"590";" Ldb3=[1.58e+03,3.53e+03]";" Des=[1.51e+03,3.57e+03]";0,5;1;0,5;2;2
"591";" Pde4dip=[3.45e+03,6.6e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
"592";" Fech=[6.44e+03,8.46e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"593";" Pde4dip=[3.45e+03,6.6e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"594";" Ldb3=[1.58e+03,3.53e+03]";" Pde4dip=[3.45e+03,6.6e+03]";0,5;1;0,5;2;2
"595";" Fech=[6.44e+03,8.46e+03]";" Ldb3=[1.58e+03,3.53e+03]";0,5;1;0,5;2;2
"596";" Ldb3=[1.58e+03,3.53e+03]";" Fech=[6.44e+03,8.46e+03]";0,5;1;0,5;2;2
