"";"LHS";"RHS";"support";"confidence";"coverage";"lift";"count"
"444";" Alas2=[5.85e+03,7.38e+03]";" Mpo=[2.51e+03,4.23e+03]";0,5;1;0,5;2;2
"445";" Mpo=[2.51e+03,4.23e+03]";" Scd1=[3.27e+04,3.68e+04]";0,5;1;0,5;2;2
"446";" Scd1=[3.27e+04,3.68e+04]";" Mpo=[2.51e+03,4.23e+03]";0,5;1;0,5;2;2
"447";" Mpo=[2.51e+03,4.23e+03]";" Ly6c2=[1.95e+03,2.03e+03]";0,5;1;0,5;2;2
"448";" Ly6c2=[1.95e+03,2.03e+03]";" Mpo=[2.51e+03,4.23e+03]";0,5;1;0,5;2;2
"449";" Atp2a1=[1.54e+04,2.62e+04]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"450";" Pkm=[3.17e+03,4.45e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"451";" Atp2a1=[1.54e+04,2.62e+04]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"452";" Lgals3bp=[3.29e+03,3.96e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"453";" Atp2a1=[1.54e+04,2.62e+04]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"454";" Myot=[1.65e+03,2.34e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"455";" Atp2a1=[1.54e+04,2.62e+04]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"456";" Actn3=[2.83e+03,5.32e+03]";" Atp2a1=[1.54e+04,2.62e+04]";0,5;1;0,5;2;2
"457";" Acta1=[1.27e+04,2.27e+04]";" Myh2=[2.56e+03,3.07e+03]";0,5;1;0,5;2;2
"458";" Myh2=[2.56e+03,3.07e+03]";" Acta1=[1.27e+04,2.27e+04]";0,5;1;0,5;2;2
"459";" Pkm=[3.17e+03,4.45e+03]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"460";" Lgals3bp=[3.29e+03,3.96e+03]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"461";" Pkm=[3.17e+03,4.45e+03]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"462";" Myot=[1.65e+03,2.34e+03]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"463";" Pkm=[3.17e+03,4.45e+03]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"464";" Actn3=[2.83e+03,5.32e+03]";" Pkm=[3.17e+03,4.45e+03]";0,5;1;0,5;2;2
"465";" Alas2=[5.85e+03,7.38e+03]";" Scd1=[3.27e+04,3.68e+04]";0,5;1;0,5;2;2
"466";" Scd1=[3.27e+04,3.68e+04]";" Alas2=[5.85e+03,7.38e+03]";0,5;1;0,5;2;2
"467";" Alas2=[5.85e+03,7.38e+03]";" Ly6c2=[1.95e+03,2.03e+03]";0,5;1;0,5;2;2
"468";" Ly6c2=[1.95e+03,2.03e+03]";" Alas2=[5.85e+03,7.38e+03]";0,5;1;0,5;2;2
"469";" Lgals3bp=[3.29e+03,3.96e+03]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"470";" Myot=[1.65e+03,2.34e+03]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"471";" Lgals3bp=[3.29e+03,3.96e+03]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"472";" Actn3=[2.83e+03,5.32e+03]";" Lgals3bp=[3.29e+03,3.96e+03]";0,5;1;0,5;2;2
"473";" Myot=[1.65e+03,2.34e+03]";" Actn3=[2.83e+03,5.32e+03]";0,5;1;0,5;2;2
"474";" Actn3=[2.83e+03,5.32e+03]";" Myot=[1.65e+03,2.34e+03]";0,5;1;0,5;2;2
"475";" Scd1=[3.27e+04,3.68e+04]";" Ly6c2=[1.95e+03,2.03e+03]";0,5;1;0,5;2;2
"476";" Ly6c2=[1.95e+03,2.03e+03]";" Scd1=[3.27e+04,3.68e+04]";0,5;1;0,5;2;2
