"";"logFC";"logCPM";"PValue";"FDR";"gene_id";"gene_name"
"177";-1,91226721672798;2,4738487717476;0,0042218943758297;0,491027783168532;"ENSMUSG00000019851.9";" Perp"
"178";0,909464094080858;0,351310041302673;0,00433518314787564;0,498157232164739;"ENSMUSG00000120574.1";" Gm56549"
"179";-3,15517820701339;2,23703524269761;0,00435413524410276;0,498157232164739;"ENSMUSG00000041991.19";" Hrnr"
"180";-0,605402873725448;1,91565434837831;0,0043587431198874;0,498157232164739;"ENSMUSG00000089235.3";" Gm23119"
"181";-0,705627156560606;3,21779162408139;0,00437998926560856;0,498157232164739;"ENSMUSG00000046031.8";" Calhm6"
"182";0,692024021517418;3,40070814254153;0,0044463420022543;0,49904857924205;"ENSMUSG00000077167.3";" Gm24119"
"183";-0,417997389114905;6,21969293217681;0,00445745404257353;0,49904857924205;"ENSMUSG00000040522.6";" Tlr8"
"184";-1,25151459857789;-0,163408633652647;0,00448125332386413;0,49904857924205;"ENSMUSG00000040536.16";" Necab1"
"185";-0,3486626605861;6,84815594897577;0,00448479486834641;0,49904857924205;"ENSMUSG00000042379.9";" Esm1"
"186";-0,319686425896925;5,51623194164144;0,00451161453665107;0,499333854040317;"ENSMUSG00000031357.4";" Syap1"
"187";-0,381644452284888;5,04009973757703;0,00482256300337234;0,530894556082476;"ENSMUSG00000040329.15";" Il7"
"188";-0,615338944796975;1,70445771012108;0,00487018779227277;0,531763979482976;"ENSMUSG00000022755.5";" Adgrg7"
"189";-1,48378803351987;0,832976406144762;0,00488212339076472;0,531763979482976;"ENSMUSG00000059430.15";" Actg2"
"190";-0,59712298034379;5,66161410761224;0,00497117304067999;0,535378133626313;"ENSMUSG00000027514.15";" Zbp1"
"191";0,415809561873801;4,2900843027538;0,00497206990885923;0,535378133626313;"ENSMUSG00000044006.9";" Cilp2"
"192";0,525524489356442;3,07705390968009;0,00499668473304213;0,535378133626313;"ENSMUSG00000086933.2";" 4933426K07Rik"
"193";-2,14461748884001;2,69545441840284;0,00501933254589907;0,535378133626313;"ENSMUSG00000060962.14";" Dmkn"
"194";-0,507201480370819;6,42144213211991;0,00508930494085843;0,539210451954818;"ENSMUSG00000069874.8";" Irgm2"
"195";-0,55338744799692;4,52044218364027;0,00510764782527881;0,539210451954818;"ENSMUSG00000015947.11";" Fcgr1"
"196";0,313675127706474;6,78607306558181;0,00518378893967004;0,542029167887328;"ENSMUSG00000024163.19";" Mapk8ip3"
"197";0,633007645379035;1,90333172799197;0,00518840100941443;0,542029167887328;"ENSMUSG00000087013.9";" 2610027K06Rik"
"198";-0,321367934346373;5,81624744843816;0,00524856809098562;0,542029167887328;"ENSMUSG00000023961.17";" Enpp4"
"199";-1,36273440386565;-0,354915535309496;0,00525443396167646;0,542029167887328;"ENSMUSG00000013415.10";" Igf2bp1"
"200";-2,40760966084855;3,37700217437108;0,00526974023030801;0,542029167887328;"ENSMUSG00000054889.11";" Dsp"
"201";1,43817358036649;2,75499429291803;0,00529232792894943;0,542029167887328;"ENSMUSG00000095562.10";" Erdr1x"
"202";-2,28422964981633;1,16433164861617;0,00538374788470437;0,548662544329327;"ENSMUSG00000043430.6";" Psapl1"
"203";-0,706065431897229;4,94808674992646;0,00546028932112506;0,55285418020538;"ENSMUSG00000106258.2";" Rpl7a-ps7"
"204";-0,522699063860356;5,78644747522119;0,00547858995248701;0,55285418020538;"ENSMUSG00000013584.6";" Aldh1a2"
"205";-0,4213973877817;5,00566428982438;0,005522432679995;0,554559995855498;"ENSMUSG00000031639.13";" Tlr3"
"206";-0,336494514855231;6,37429810413991;0,00556272412669485;0,555894363456991;"ENSMUSG00000063406.12";" Tmed5"
"207";-0,333846716796751;5,86488139425244;0,00569431320410295;0,564964451235129;"ENSMUSG00000037465.11";" Klf10"
"208";-0,320889066651521;5,85501997878079;0,00570837490803977;0,564964451235129;"ENSMUSG00000026360.10";" Rgs2"
"209";0,635709368548307;2,60119231986425;0,00577417930309426;0,566942519238361;"ENSMUSG00000072571.4";" Tmem253"
"210";-0,492005273691773;4,7454359246889;0,00581489876243887;0,566942519238361;"ENSMUSG00000053101.4";" Gpr141"
"211";0,587254896404495;4,55096619185611;0,00583548290212178;0,566942519238361;"ENSMUSG00000028989.4";" Angptl7"
"212";-1,02641844781289;1,94998573499849;0,00583852200906114;0,566942519238361;"ENSMUSG00000114103.2";" Gm8557"
"213";0,661742174642079;1,26063002533199;0,00589918981515633;0,567683900841222;"ENSMUSG00000022132.16";" Cldn10"
"214";-0,727850036836378;3,3929728996933;0,00590130937433311;0,567683900841222;"ENSMUSG00000080848.4";" Gm9385"
"215";-0,880650450032154;1,0074295223289;0,00596397499062878;0,571043670498065;"ENSMUSG00000091955.3";" Tmsb10b"
"216";-0,794688985240363;1,27716279758034;0,00602719870243111;0,571972964840061;"ENSMUSG00000059040.6";" Eno1b"
"217";0,648842662513345;2,71645392209629;0,00605294550499655;0,571972964840061;"ENSMUSG00000072844.7";" G530011O06Rikx"
"218";0,472188432264604;3,75207132604711;0,00606293266361903;0,571972964840061;"ENSMUSG00000032726.13";" Bmp8a"
"219";-0,401846453766312;3,89789922096698;0,00608481877489427;0,571972964840061;"ENSMUSG00000056870.10";" Gulp1"
"220";-0,672789360259079;3,48916787315985;0,00616644511759144;0,577011087230625;"ENSMUSG00000057605.5";" Gm6807"
"221";-2,92439667267172;1,3876656115372;0,00619931113816205;0,577461624842551;"ENSMUSG00000074199.8";" Krtdap"
"222";-0,949871027449849;0,13591421954708;0,00638170562068227;0,591010418098384;"ENSMUSG00000057762.7";" Prp2rt"
"223";1,03265026854148;0,0493127721321114;0,00645348422467305;0,591010418098384;"ENSMUSG00000073164.12";" 2410018L13Rik"
"224";-0,619054930315031;1,81051653472312;0,00646780802526766;0,591010418098384;"ENSMUSG00000096942.2";" Rps19-ps6"
"225";-2,41114348480445;3,79257439789679;0,00650958774080746;0,591010418098384;"ENSMUSG00000019761.11";" Krt10"
"226";-0,422228688475569;8,09261046911859;0,00652613919535029;0,591010418098384;"ENSMUSG00000015340.11";" Cybb"
"227";0,705325352769306;1,76943942395054;0,00654461436078272;0,591010418098384;"ENSMUSG00000100382.2";" Gm28924"
