"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"gene_name"
"ENSMUSG00000000901.18";139,479957245292;-0,114887494727255;0,183069048866116;-0,627563727669092;0,530289776573379;0,999989001637815;" Mmp11"
"ENSMUSG00000000902.14";1121,77932005433;0,0812793327499147;0,0994626209020054;0,81718470730823;0,413822880540937;0,999989001637815;" Smarcb1"
"ENSMUSG00000000903.4";79,3737883974036;-0,36242031805995;0,280335410953708;-1,29280962696431;0,196076909974687;0,999989001637815;" Vpreb3"
"ENSMUSG00000000915.16";554,930452620832;0,207528751398448;0,126576228835022;1,63955549401727;0,101097623298628;0,999989001637815;" Hip1r"
"ENSMUSG00000000916.16";195,173666521638;0,158812514975771;0,153355073730082;1,03558696241961;0,300394876933361;0,999989001637815;" Nsun5"
"ENSMUSG00000000934.10";38,0959282210768;0,174942342265835;0,303673871540789;0,576086251274133;0,564556884010109;0,999989001637815;" Top1mt"
"ENSMUSG00000000938.12";151,708262523526;-0,234777119472901;0,156569875902602;-1,49950377184274;0,133742990939052;0,999989001637815;" Hoxa10"
"ENSMUSG00000000942.11";12,7928825790802;0,519333996018868;0,415621914924225;1,2495346789246;0,211469577709649;NA;" Hoxa4"
"ENSMUSG00000000948.17";14,0409285960948;-0,533765766702752;0,477221110136479;-1,11848733294741;0,263358913545361;NA;" Gm38393"
"ENSMUSG00000000957.12";3494,48934129243;0,0325012510842917;0,163826846196616;0,198387821281046;0,842741645289577;0,999989001637815;" Mmp14"
"ENSMUSG00000000958.11";381,245376886374;-0,080325115881194;0,130797301890692;-0,614119058421575;0,53913665511906;0,999989001637815;" Slc7a7"
"ENSMUSG00000000959.8";1134,93649945673;0,0417167486973666;0,0938414345126227;0,444545087295689;0,656648538741422;0,999989001637815;" Oxa1l"
"ENSMUSG00000000976.14";621,356627119433;0,0254743509177226;0,0890849325451498;0,285955774898429;0,774911994258571;0,999989001637815;" Heatr6"
"ENSMUSG00000000982.6";25,0697372089075;-0,545850926804403;0,416899200209351;-1,3093115230979;0,190428847909627;0,999989001637815;" Ccl3"
"ENSMUSG00000001016.13";912,849356713659;0,0423727785299264;0,0998311513487906;0,424444454035036;0,671241706507968;0,999989001637815;" Ilf2"
"ENSMUSG00000001017.17";2124,95073982671;-0,0284719056324918;0,0833312283373239;-0,341671498195585;0,732598123756176;0,999989001637815;" Chtop"
"ENSMUSG00000001018.16";603,40033723146;-0,0905443582086628;0,10641275823982;-0,850878782829824;0,394836692047986;0,999989001637815;" Snapin"
"ENSMUSG00000001025.9";360,062854540036;-0,392537474283305;0,118808898462528;-3,30394001933375;0,000953362272906947;0,167912184739779;" S100a6"
"ENSMUSG00000001027.8";833,335195822492;-0,156810251285786;0,54356091616806;-0,288486987606192;0,772973989709974;0,999989001637815;" Scn4a"
"ENSMUSG00000001029.16";145,446493415809;0,0331987439464804;0,162316138399809;0,20453138100604;0,837938271772882;0,999989001637815;" Icam2"
"ENSMUSG00000001034.18";295,685989133604;0,0812376563448696;0,136529822139043;0,595017667730763;0,551831661172235;0,999989001637815;" Mapk7"
"ENSMUSG00000001036.18";588,670786882131;-0,00590953360367493;0,101289116280765;-0,0583432240369656;0,953475238328747;0,999989001637815;" Epn2"
"ENSMUSG00000001039.13";44,7964006247687;-0,28853173970242;0,250910833337444;-1,14993735369879;0,250169674494786;0,999989001637815;" B9d1"
"ENSMUSG00000001052.16";1683,41868550345;0,00507780765174588;0,0872618051981899;0,0581904951451911;0,953596891669806;0,999989001637815;" Sec24b"
"ENSMUSG00000001053.16";111,818502117019;-0,0237194051205317;0,233466131199682;-0,101596771226079;0,91907674237746;0,999989001637815;" N4bp3"
"ENSMUSG00000001054.10";419,417956666407;0,12552470886894;0,121293990515353;1,03487986779569;0,300725017668134;0,999989001637815;" Rmnd5b"
"ENSMUSG00000001056.4";257,87345564709;0,042119749647503;0,161973758661604;0,260040576915299;0,794832474078785;0,999989001637815;" Nhp2"
"ENSMUSG00000001062.19";345,559965698797;0,175390686119259;0,12111531586651;1,44812970072728;0,147580780538072;0,999989001637815;" Vps9d1"
"ENSMUSG00000001065.16";325,203392168146;0,12028343158987;0,130378745594398;0,922569327090055;0,356231686386629;0,999989001637815;" Zfp276"
"ENSMUSG00000001082.13";586,51766329736;-0,0114804378128976;0,123850823443975;-0,0926956922340598;0,926145319376823;0,999989001637815;" Mfsd10"
"ENSMUSG00000001089.15";1320,4331420602;-0,0436843988297775;0,103950269083598;-0,420243249150667;0,674307763105482;0,999989001637815;" Luzp1"
"ENSMUSG00000001098.16";506,442005092815;0,0223947338675687;0,135650723854026;0,165091149028203;0,868872239473899;0,999989001637815;" Kctd10"
"ENSMUSG00000001100.11";539,793750839669;0,0297711582174148;0,12038357048255;0,247302502310565;0,804674122361482;0,999989001637815;" Poldip2"
"ENSMUSG00000001105.16";225,480559844969;0,0462081958538065;0,142505551630802;0,324255408473636;0,745744676233102;0,999989001637815;" Ift20"
"ENSMUSG00000001119.8";4262,66542590629;-0,0877736146773088;0,121953624746838;-0,719729445184735;0,471691593064307;0,999989001637815;" Col6a1"
"ENSMUSG00000001120.16";111,697688041311;0,0252192392558343;0,206069311163522;0,122382314539898;0,902596244173495;0,999989001637815;" Pcbp3"
"ENSMUSG00000001123.16";2169,45601995912;-0,295822811431252;0,122503588749559;-2,41480934926748;0,0157434477873157;0,783986215408829;" Lgals9"
"ENSMUSG00000001127.13";1148,60541229745;0,106321725636429;0,0901929286046494;1,17882551638254;0,238467661594828;0,999989001637815;" Araf"
"ENSMUSG00000001128.8";2032,96206545124;-0,233045173001353;0,184762375246269;-1,26132375539515;0,207192225807238;0,999989001637815;" Cfp"
"ENSMUSG00000001131.12";334,08499563866;0,0374069999221336;0,192388664040323;0,194434532350063;0,845835652922994;0,999989001637815;" Timp1"
"ENSMUSG00000001134.10";85,536917028522;-0,0276297942812828;0,184947037313394;-0,149393008304663;0,881243528387684;0,999989001637815;" Uxt"
"ENSMUSG00000001138.14";491,40864502833;-0,107560161563998;0,10510765667859;-1,02333326574778;0,306150300382064;0,999989001637815;" Cnnm3"
"ENSMUSG00000001143.14";510,893292301668;-0,053242740274115;0,103351161257895;-0,51516344495885;0,606438810976476;0,999989001637815;" Lman2l"
"ENSMUSG00000001150.8";909,026810145483;0,0960470941056288;0,100152516768409;0,95900829259964;0,337554567626424;0,999989001637815;" Mcm3ap"
"ENSMUSG00000001151.11";1114,09556400775;0,0983421790581983;0,116141281574371;0,846746115809174;0,397136648359248;0,999989001637815;" Pcnt"
"ENSMUSG00000001156.10";2125,47954387146;0,0267590903065834;0,138867702851448;0,19269484377666;0,847197961846575;0,999989001637815;" Mxd1"
"ENSMUSG00000001157.14";332,772223377125;0,0618769641892516;0,120089649075585;0,515256432719743;0,606373839010269;0,999989001637815;" Gmcl1"
"ENSMUSG00000001158.14";324,084505408692;-0,0680999768592926;0,138464702093861;-0,491821928834468;0,622845232938964;0,999989001637815;" Snrnp27"
"ENSMUSG00000001166.18";57,2002284377853;-0,218074768922468;0,261172052111726;-0,834985088026105;0,403726104478661;0,999989001637815;" Oas1c"
"ENSMUSG00000001168.17";8,53334855840375;-0,768084452329652;0,550242664659154;-1,39590130257427;0,16274421836495;NA;" Oas1h"
"ENSMUSG00000001173.16";699,726959870825;0,139538171086474;0,0982175245000102;1,42070543721003;0,155402411191288;0,999989001637815;" Ocrl"
"ENSMUSG00000001175.17";6527,14650586491;-0,175646228474308;0,0962427634089031;-1,82503309602662;0,0679960351299485;0,999989001637815;" Calm1"
"ENSMUSG00000001211.16";1245,00830803523;-0,0469162658475774;0,0989669352645034;-0,474060005214741;0,635457117932645;0,999989001637815;" Agpat3"
"ENSMUSG00000001227.13";260,917644962333;0,00452185374432578;0,195985146153562;0,0230724309115893;0,98159249677599;0,999989001637815;" Sema6b"
"ENSMUSG00000001228.15";2184,45058582368;0,00153014981812502;0,181353650560415;0,0084373808489467;0,993268023961324;0,999989001637815;" Uhrf1"
"ENSMUSG00000001229.10";1034,64774991503;0,119776720925677;0,117164815837682;1,0222925719579;0,306642447844178;0,999989001637815;" Dpp9"
