"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"56";-0,28636061858523;1,15266688108128;-0,944028521694708;0,364335476447881;0,999863381460634;-4,83642543083524;"ENSMUSG00000000359.4";" Rem1"
"57";-0,147148076532118;1,10361233594569;-0,31314810376349;0,759707159015127;0,999863381460634;-5,10019740692276;"ENSMUSG00000000365.10";" Rnf17"
"58";0,0141456652724656;7,30095517335601;0,147744748199899;0,885072184183005;0,999863381460634;-5,9307482472407;"ENSMUSG00000000374.9";" Trappc10"
"59";0,0278326172853669;6,0112424271207;0,300747774049779;0,768910145786268;0,999863381460634;-5,86954962876102;"ENSMUSG00000000378.16";" Ccm2"
"60";0,200063852961784;5,9045703123262;1,75653594060801;0,105239039460821;0,999863381460634;-4,54350687233906;"ENSMUSG00000000384.16";" Tbrg4"
"61";-0,739933217875837;0,377287752193512;-2,11779450182325;0,0564420782798446;0,999863381460634;-3,93396100927799;"ENSMUSG00000000385.9";" Tmprss2"
"62";-0,745614874166157;4,64335418530257;-5,6481646863668;0,000120601351381646;0,225699947231142;1,12641731101931;"ENSMUSG00000000386.19";" Mx1"
"63";0,126057931089036;7,76336335317872;0,884727905168767;0,394209357500253;0,999863381460634;-5,55751408697559;"ENSMUSG00000000392.18";" Fap"
"64";-0,128700623187636;4,9405481956365;-1,06285009230588;0,309400451184815;0,999863381460634;-5,29829498014992;"ENSMUSG00000000399.11";" Ndufa9"
"65";-0,77700594165631;-0,00613723696496922;-2,05688695419453;0,0628210003773805;0,999863381460634;-4,02687141901546;"ENSMUSG00000000402.3";" Egfl6"
"66";-0,0571983447873308;4,73691050979678;-0,476137058395049;0,642787561888685;0,999863381460634;-5,697075923324;"ENSMUSG00000000409.15";" Lck"
"67";0,111036991852202;2,38700716928193;0,640420966693607;0,534301377206184;0,999863381460634;-5,20705317872517;"ENSMUSG00000000416.17";" Cttnbp2"
"68";-0,0248079398441874;7,33213852159353;-0,252410772654433;0,805124841971899;0,999863381460634;-5,90964824962414;"ENSMUSG00000000420.16";" Galnt1"
"69";0,0395848157222733;4,76709205261396;0,314462791331491;0,758733683085335;0,999863381460634;-5,76347113051583;"ENSMUSG00000000439.10";" Mkrn2"
"70";0,0247905797566768;6,23226403601774;0,252234379570673;0,805257928781528;0,999863381460634;-5,89196334731975;"ENSMUSG00000000440.13";" Pparg"
"71";-0,0282419110749395;5,94291738108294;-0,328752681739429;0,748180847894935;0,999863381460634;-5,85763399431162;"ENSMUSG00000000441.18";" Raf1"
"72";0,00634139662062783;5,12674601788318;0,0492842298513338;0,961528222088877;0,999863381460634;-5,85122503906415;"ENSMUSG00000000486.14";" Septin1"
"73";0,0102662415405712;5,72524258687457;0,0709414025597835;0,944648480366559;0,999863381460634;-5,89767546491345;"ENSMUSG00000000489.8";" Pdgfb"
"74";-0,145657809004029;5,16449795009267;-1,20934853983875;0,25051595287954;0,999863381460634;-5,17118478194455;"ENSMUSG00000000530.17";" Acvrl1"
