"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B";"gene_id";"gene_name"
"521";0,0102789674154113;4,07222289468303;0,0863076473598929;0,93318546914708;0,987232219090452;-4,78210149164023;"ENSMUSG00000003438.18";" Timm50"
"522";-0,196625786423297;3,098113861699;-1,27610476798443;0,235097823661064;0,912172177062779;-4,54564705122611;"ENSMUSG00000003444.9";" Med29"
"523";-0,383794423219169;2,40727324275307;-1,29169907914575;0,229887262484048;0,912172177062779;-4,54989468913167;"ENSMUSG00000003452.16";" Bicd1"
"524";0,161147136370297;6,73636585111446;2,32496015668585;0,04620561074354;0,912172177062779;-4,00413716587212;"ENSMUSG00000003458.13";" Ncstn"
"525";-0,0992031670421678;5,82373663463944;-0,938090319222365;0,373636398512654;0,912172177062779;-4,67354878417254;"ENSMUSG00000003464.14";" Pex19"
"526";0,110828627676528;6,72302045557116;1,22979293428948;0,251155211445217;0,912172177062779;-4,55705475364966;"ENSMUSG00000003469.10";" Phyhip"
"527";-0,478811514453198;-0,703413468843761;-0,344041853515959;0,739025404526497;0,956388476870967;-4,61886253249496;"ENSMUSG00000003476.17";" Crhr2"
"528";-0,876586191452307;1,41409446020116;-1,40159086441552;0,195864706242725;0,912172177062779;-4,54677383683623;"ENSMUSG00000003477.6";" Inmt"
"529";-0,028847853831216;1,12272254905989;-0,0725978751301315;0,943776067312222;0,989756831492852;-4,65877366245181;"ENSMUSG00000003484.5";" Cyp4f18"
"530";-0,0712284267590877;3,71367858089811;-0,469687493862293;0,650186164775396;0,939690658452828;-4,72848884295207;"ENSMUSG00000003500.14";" Impdh1"
"531";-0,0192214793298637;5,17450635748757;-0,0553167706840887;0,957141945192683;0,992452110178402;-4,8385704952307;"ENSMUSG00000003518.14";" Dusp3"
"532";0,100710684824163;3,99010908097558;0,630944673982617;0,544375915594066;0,925410736306707;-4,71295270964418;"ENSMUSG00000003526.13";" Prodh"
"533";0,0292882937411871;4,11024395412955;0,290467436907972;0,778298025173481;0,96120296739122;-4,77081733436888;"ENSMUSG00000003527.10";" Ess2"
"534";-0,0156875685463955;6,08964718813476;-0,103998063821912;0,919540820044938;0,985961815330599;-4,86448524044338;"ENSMUSG00000003528.16";" Slc25a1"
"535";0,0662500379365198;4,83505546265504;0,548114387135311;0,597463953429107;0,932516448663517;-4,76456636032756;"ENSMUSG00000003531.16";" Dgcr6"
"536";0,451698126734428;7,52599433341471;2,25193596863509;0,0519743371317433;0,912172177062779;-4,03747904134798;"ENSMUSG00000003534.18";" Ddr1"
